   0.0000000000000000       -7.8539557954061866E-004
   6.2831853071795866E-003  -3.1415513121099232E-003
   1.2566370614359173E-002  -6.2829786011405053E-003
   1.8849555921538759E-002  -9.4241578489422644E-003
   2.5132741228718346E-002  -1.2564965047137088E-002
   3.1415926535897934E-002  -1.5705276202021595E-002
   3.7699111843077518E-002  -1.8844967339479313E-002
   4.3982297150257102E-002  -2.1983914509901715E-002
   5.0265482457436693E-002  -2.5121993793029720E-002
   5.6548667764616277E-002  -2.8259081302839398E-002
   6.2831853071795868E-002  -3.1395053192533641E-002
   6.9115038378975438E-002  -3.4529785659286528E-002
   7.5398223686155036E-002  -3.7663154949208494E-002
   8.1681408993334634E-002  -4.0795037362258528E-002
   8.7964594300514204E-002  -4.3925309257076869E-002
   9.4247779607693788E-002  -4.7053847055923671E-002
  0.10053096491487339       -5.0180527249449852E-002
  0.10681415022205297       -5.3305226401679964E-002
  0.11309733552923255       -5.6427821154853688E-002
  0.11938052083641214       -5.9548188234258538E-002
  0.12566370614359174       -6.2666204453150853E-002
  0.13194689145077132       -6.5781746717597331E-002
  0.13823007675795088       -6.8894692031334220E-002
  0.14451326206513049       -7.2004917500582286E-002
  0.15079644737231007       -7.5112300338976687E-002
  0.15707963267948966       -7.8216717872373193E-002
  0.16336281798666927       -8.1318047543671931E-002
  0.16964600329384882       -8.4416166917685498E-002
  0.17592918860102841       -8.7510953685998080E-002
  0.18221237390820802       -9.0602285671683311E-002
  0.18849555921538758       -9.3690040834260607E-002
  0.19477874452256716       -9.6774097274457169E-002
  0.20106192982974677       -9.9854333238996520E-002
  0.20734511513692636      -0.10293062712543996     
  0.21362830044410594      -0.10600285748696629     
  0.21991148575128552      -0.10907090303719559     
  0.22619467105846511      -0.11213464265492477     
  0.23247785636564469      -0.11519395538895141     
  0.23876104167282428      -0.11824872046287985     
  0.24504422698000386      -0.12129881727979493     
  0.25132741228718347      -0.12434412542709465     
  0.25761059759436300      -0.12738452468126099     
  0.26389378290154264      -0.13041989501249815     
